JobId	CalculationDuration
48398562-e8f1-45a7-a698-2ffe6893bf02	3016
483fb828-f45f-4194-a99f-e0f37af349dd	13
48471edf-e77b-44cd-9b37-bac4206e7874	3016
484872c5-f0ea-4e4a-83f5-9fc4249d73a9	4036
4864f0de-a52e-4e36-b6cd-fabfed011d07	1031
486bd078-73e5-49a5-8dd8-1c2d8fd32f09	245
48777697-8b4d-452f-95b4-39714bb7a47a	3018
48854484-c911-4725-a30d-68e13ca9d582	3016
48906843-fa13-40df-b2c3-89f3675a4d7d	20
48aecedb-3239-4522-9069-ae7dfd9ee72c	1006
48bd62a6-384c-4c7e-855a-1655271859b8	322
48c1f078-0255-403e-9ba7-e54d22d234f2	18564
48c5de34-5c41-4910-bd64-3e9312429f71	994
48cbd294-c5be-42a6-96c9-7ae8b894bbb1	6121
48cc1b65-5919-42de-9367-d095cccded21	3260
48d5da8f-0f68-491b-912e-13c0e312edf2	3016
48dd1948-e4f3-4e2a-85c1-1d2227bdc78c	980
48ddad77-6917-4262-ae52-fbd4480f68f7	3016
48e49913-99d1-436c-babf-254e2eb83997	1031
48e526eb-337a-4fc9-a7b8-169e18c7d685	18
48f067a2-683b-4590-9abe-31c2192b4599	13
48f22519-1324-4712-8207-c50a3d2c6dd0	3015
48f81bbf-7dcd-4287-9e92-4e9b8556d485	11324
4914c1e4-b4e5-4382-bb0d-415d4396e0e6	1440
491f704c-00c7-4d7e-9d8a-28429b92868b	3016
49202a66-91b5-480b-b165-366222b28efe	3019
49223881-fb71-4edb-98d0-d152c5925734	128
492684df-0a54-4e00-85a6-5efe8c39bc5f	11653
492e8f7c-a0f2-4e92-941c-ac3773526ddf	40
4935632c-0ba5-46ea-932d-1974d2d52418	13
49474da1-2499-48c4-a75d-3d5ae5548457	3015
494b761e-78a4-49c7-a58e-be6f81af23e4	34
494bd914-c585-4258-b469-3070f2e2785b	13
494fcfd1-f458-4428-9dba-7c7d14d8e58e	3015
4955f62d-9452-4d2a-b874-3f7368952019	570
49574de5-bd6a-403f-b059-db2a1f69f9e5	3016
49592b5e-8dc1-4c45-9455-8ceb90526f3e	4058
495b2efa-04e1-43fb-bbbe-918f2e5d1483	3023
495ddade-1cbb-430b-8773-4e9ba99ffeee	1029
495e5d73-e3fa-4e28-b94a-16f81e2f7218	3961
496ffa14-95aa-431c-809c-6e8d33d9bee4	22
49715451-c49b-4b36-9ef7-0fbc0132dc93	32
497eae90-0a44-4b11-9c50-38dd50851db3	15809
497efca5-f4c0-40b8-8eda-3aff5aba86cf	1550
4983f4b4-2bd8-4aa5-b716-377b0ca71f94	28
49878c9b-796e-44a4-b55f-5b9a452d33ac	10590
4993343c-3d00-4e88-aeab-1e9d4640d402	13
499fbd73-723d-4e28-a12d-cb13007c9cbc	3977
49a3f063-d088-4d1f-9da4-adbdb56b2ca8	4004
49b072c7-a1c0-4f5e-8ea7-63b4ad565a5f	3015
49b50e27-7106-4e75-8793-926ced07b695	13
49b800b4-dc3f-4643-8902-3fab460030c0	25
49be3c6e-f8d6-478d-9d2d-d04b733c705b	509
49c43b26-fa5a-40b1-aaea-840b0720e9b4	22
49c5fc45-6ac7-455f-85a7-1faf0ee58822	949
49d7f8f4-da0f-4b4f-b3ff-2dfdd30b5e28	27
49db302b-1d25-4bcc-85c8-1aba3bb84f2e	950
49e9ea06-eb41-4caf-8418-527e800f2441	915
49eabeb5-687a-4351-be4a-c48914963d0b	3015
49eb6389-7a6e-403a-b088-d325e68f843f	3016
49f0c9a8-d9f9-4fee-b897-66b8b528888e	15
49f3107f-0397-4b23-bc93-333e7ac16abc	2566
49fb27f3-4a69-4ddf-88ef-5e37039eef5c	2329
4a05c9b9-2594-465e-8d39-3a0883a6018d	3015
4a0d7d92-b501-4b3f-be3d-0a8e8c1ce128	2652
4a131b56-20a8-4d4d-8f2b-0360ff28c712	15
4a13b39e-fe9c-4d84-a32f-d3feeb284ab4	963
4a163bd7-6050-45c2-aeeb-efe2dbca1c37	306
4a231f2a-325a-42a7-b872-ab58136b00ed	23
4a2a7fbf-201e-481b-89f4-2994282f573a	2876
4a2aa53d-2c76-4ff0-88fa-0d7b13d6e235	1002
4a3102e5-5889-4850-9cd4-a93e799ef5bd	25
4a4151ae-f755-4316-84c8-235bcfbba29c	3277
4a454dd0-fd92-4417-a8ef-05f7e7e0f218	1035
4a4faad0-2c30-474c-9f6a-6bcade6b32d3	3016
4a55978b-7d94-4dfe-8163-27dffd64d90a	30
4a5781c3-79be-46de-84a3-470fe744e3cb	3016
4a5c0b26-0624-4cb4-8476-5fa0df102ed8	3975
4a5f3dae-bc28-46de-a064-dbba3f13d371	20
4a60e919-92a3-423c-b67d-31168cf46955	13
4a6a79bc-2d86-4b27-95e4-995c695cbd71	13
4a75292e-7dc2-48a0-8939-82004f79c656	312
4a79793b-4d96-4183-a985-c8e09e33aee9	3016
4a7b49dd-24a6-43bd-a7c3-75ede007e5cd	3015
4a8d60aa-55b7-476b-80c8-2747ebac4e68	6920
4a9d4137-4f97-47aa-ab62-242ba0279778	3016
4aa6d9aa-3498-4f57-ad8d-840f1daa3b5b	3015
4aa98d5b-212d-4a0c-a42b-d0d14a09b04a	1046
4aac9182-f924-4815-8b08-654ce7090e48	20
4ab92ece-89a1-44c1-9aa8-03e9dd6f8a04	3016
4ab93a1a-4e44-4f58-83e1-e1122d954d87	25
4ac63a9b-4f72-41fb-9f9d-c71bb02f05b0	22
4ace7cd2-cf37-472a-8bef-01ea7ac2de6a	3016
4acf5b2c-04eb-4a4e-ae9b-4afdf6dbfac6	14567
4ad1060a-66b9-4c1b-8671-b3bc77751974	3023
4adf8a26-1167-4e0c-ac94-4acfaae887f6	3015
4ae00448-11b5-4163-8baa-6d6985aa181b	1015
4ae565fe-ece3-469e-be18-8aa623643f32	3016
4aefa28e-f79c-4c81-a770-ed26a19b4064	9971
4af19641-a095-4cc4-afdd-10038857cab6	15
4af3694c-2be8-490b-b4b2-8614bda76063	3015
4af46f25-be5b-464f-a68f-71ed2d2c4053	13
4afcf349-210f-45e5-8401-0a0b184492a9	25
4afe1c2a-e860-4345-86de-edc644d9197c	235
4b01c35b-be47-4d2f-ae73-ea752dd9629b	13
4b0700d4-7913-4e13-85c2-b082e7687aa9	18881
4b0adda6-94ce-4c49-b402-92731aece21c	3335
4b122d9f-f589-4c8d-a34d-ec8a6b453460	15
4b227b9f-3327-44e6-9fef-98becbc57dbe	3984
4b230030-ea73-452b-9ef2-e340076d82c7	2557
4b23e7d2-fe31-4392-a09e-f03062ed9ae4	4095
4b258674-b125-4e1a-9e09-0af72e1d93fc	325
4b25c091-cde9-4695-8646-fd99d2a1673d	3014
4b289b92-2449-4b5f-b835-a0810fcb32eb	23
4b291411-a054-429f-8936-13b7ae8009e9	3016
4b29955b-d1ad-42c7-bc76-59f2684966bf	20
4b2a6894-3c21-4de7-8245-0b28ea64bcc5	467586
4b30793d-3380-4ed0-9592-63dc43996f42	24
4b3413a0-e228-4a55-8a6c-53a40eb74616	13
4b36f6cc-788d-4ff9-90a4-3249479dc178	36881
4b3a6b7b-33d1-49b3-bf6f-087a26ca763f	15
4b3b5b58-5041-432b-856e-da5937ba2311	3015
4b3ca86a-5064-444b-bbde-15cc1c4799bf	15
4b3ffd4c-f4be-42f8-92bf-a217d1c88e02	1142
4b50cc92-9dd3-4011-9486-304ad2332554	3016
4b5d7cf7-271a-4703-adc8-7ed6763eb0cb	4032
4b648d86-3722-4ab1-99e3-d3acbdeb112b	7090
4b748097-c725-4ff3-99a4-ddc11aa781d8	1108
4b74c4b8-1d55-4141-9e3d-bf8ec5ba524a	13
4b7a5018-09dc-47b6-a29a-acdc2d6551e4	15
4b87e6c7-04e8-440a-809e-0128b1a5cf87	3965
4b91e95b-41b7-4823-a9b5-ee3f6c2f44a1	30
4b9c13c5-3e2c-466d-bbd7-59222b748583	181383
4ba192d6-09bf-4c9f-8947-b408b195df95	30
4baef498-0ed9-4c99-bb25-9a7c2c7b0b60	14
4bafafac-5e7f-4476-821a-2de7b0aa92c5	4518
4bb35ff2-2ac2-4f20-8ccd-7efb11dd29f8	6871
4bb5a3dc-a12e-4368-bc7b-2ed5505e4f45	3015
4bb72384-3d08-4973-91d5-e07a40d48b33	3016
4bba3538-dfdd-4838-ba88-cf1c18310158	4078
4bc4113f-9922-428a-b0a3-6de0785b6534	25
4bcc7018-c402-4e94-9855-5ce1797dc305	13
4bcd2040-6769-48b5-b69c-4e23d3820269	1075
4bce8927-916f-4ba3-b6cd-9dab77d32040	34407
4bd31563-40da-488d-8111-87c144a9d874	980
4be5f412-0d80-4255-b27d-4bc373d3ecfd	17
4bea218b-01e3-4ad8-8ca8-0889b4990040	2729
4bf2b881-2a77-49e9-99d9-89e3f1a5ec12	310
4bfbc893-3998-47bc-b942-b8d25e4c74a7	13
4bfe26b2-842e-4219-835f-b33569374a4a	18
4c0820a6-7ba3-4387-8e2a-b287df710e1e	26
4c0b8315-88be-41d3-a7d9-4f19acd4e193	3015
4c190e0a-1eb4-4dbf-a61f-f35bda16b4da	20
4c195e20-d438-4149-8099-ebc6164c8491	3016
4c299fde-7e27-45c5-88ba-fe7a8f1cf961	20
4c2fe8c8-ebc1-4427-bc4a-b945e0d3a198	15
4c343c4f-8dec-42ea-ad15-cf1ef28c6c60	1069
4c36009d-d75d-403d-939a-bb828db19d41	3016
4c3d1da0-4914-45cd-84de-63265f6d736f	3975
4c5091f8-086e-4163-954e-0bbb05e9e8b0	3016
4c5d4e0b-fe5c-4d2a-96b5-01c2d74aac44	250
4c66b379-2075-4106-98f0-8f307a4f58a8	589
4c7dd5b7-532a-4d29-9e40-b8a332b36c7c	1040
4c7f53b8-56c3-4772-9587-bc4c030ffea2	15
4c91683a-cb80-4541-b8dc-1b2c9e7c79a6	22
4c97f108-f679-4aa3-b8fe-548fbf1b9275	11258
4c9a0676-3719-410f-978d-1510121c0eb5	15
4ca61dd2-708d-4f60-bb3f-8a0673017302	3015
4cb15178-263b-4951-bc20-be56a8309493	3017
4cd59db1-c10d-49b5-acc8-232ef1eab6c7	223
4cd8cdea-3935-4e37-8158-8eb8b975e2f5	1000
4ce5860a-378c-466a-a09f-148c0a6906cc	3015
4ced0839-833c-48b2-b5ec-0995f953a7c6	3209
4cf538e4-1abd-444e-9072-585bc0c1de72	4039
4cfef034-2133-4dbe-b6d5-530e4991ff8c	16384
4d0937d7-f2a4-4cb8-b9c8-7639b24ab9fc	15
4d0b829a-6cb5-49f9-8bae-8fce3742d577	999
4d0bd41d-f155-48d1-9304-8bf064c8b136	1041
4d0e0d00-e368-4d36-882a-15432ec6fae0	18915
4d0fd4ae-615d-4d42-abc0-60a9ca48c193	3015
4d11d915-3ed4-4576-8e11-0ce3ab6c1238	13903
4d1680bc-409d-4743-8ed9-a9fac0648a29	20
4d1caa4e-42b3-45e2-aa72-cea962b8ebc1	3602
4d22c530-069b-4bfd-815e-51c8a07d7840	15
4d242dda-ff62-4673-a9f2-2829094a0b48	3019
4d28cff6-04bc-4f3b-8c86-6511f3a20405	15
4d3629c7-06a2-4516-9b8f-73db20e9493e	3015
4d5a74c1-e1f9-4bb6-b60f-5f51db257cae	5916
4d5f9681-3924-4b88-b2ee-276d473ba933	2701
4d644b03-35ea-44dd-9a15-f90c20b9214a	13
4d6f29ed-be95-4800-af7d-7b6aa783a5d5	331
4d7e3ef6-44a5-47a7-9067-111c5c268fd3	16167
4d8ec09d-2234-4b15-ac49-aa122fbc46ba	3016
4d96d17a-c44f-4a1e-8155-abb04703e370	3016
4da2a9db-67ac-4c2a-815d-6f3ca5223f26	22
4dad36f9-bbb7-4d39-b683-e6fd7cc2dc6d	3014
4db0c04d-c195-49a9-825e-b87415fbfeaa	13
4db9b8c5-a7c7-4ad5-b26b-caf477b579ac	15
4dbc5033-6478-4cad-b769-2100eba9b343	5632
4dd198ac-0d49-4680-bcb7-6544f4de3307	25
4dd2fb0d-1e7c-44d6-9f34-f0a454f76672	3017
4dd6efdc-3d3d-4a56-b2a2-2d6fde889f51	1014
4dd7c961-25de-4378-916d-57a1085538f5	26
4dd84d97-a60a-467e-bc02-7dc9641a1c66	3015
4dd966c6-04c0-4c4a-8224-fc0c7fe1901f	3015
4ddeb426-1a4b-4961-a069-65820d5b6424	3016
4de77199-b427-4026-bbc8-8bffdfa146f7	15
4df6e20b-d8c3-409b-9f9a-632ce2423467	13369
4dfa6993-8487-48d7-9dc6-887ff0a3bdc6	13
4e0023fa-eedc-48e1-b7bc-fd2e567707e7	3020
4e015025-eec9-40a0-9b4c-48c4da74ed5e	3015
4e02e9f8-f38f-45cc-b87b-ad2e92ac1868	3016
4e12c74d-465a-49cb-ba44-068f86045844	18
4e1b4a71-2bff-48c2-87b4-0b735282d03f	15
4e1d7dca-002f-4159-916e-3e0bffcea0c9	15305
4e1e7757-6f0d-40cf-9f77-953f2f7b5626	13
4e21a7fa-8980-42bc-aec7-63fd9a9ab0a5	4024
4e3178c6-dc58-4bb4-930e-5d533b3a97a9	6032
4e338dc8-fbf4-46c7-b320-381a71d40e28	3016
4e36020c-d8e1-4b39-9cba-f44ee82db021	986
4e392b90-48a7-442f-ae18-39c733c55024	15
4e422fdc-48f6-436d-9e56-1ae8d121031c	13
4e44b375-f44a-4695-a3c8-6feebb68298a	14051
4e478a3a-8999-4f43-9d46-b4fecd58442f	1097
4e5280e8-b591-473c-bd13-57079ec8a926	299
4e57b93e-5dc8-4f58-962b-6d522dd812f8	3015
4e6e35a7-a0cd-4b36-8bbe-22d16ed394cf	633
4e780d2c-1dd7-4aee-ad83-ebc5f3c7b45a	1483
4e7aba0c-1c86-4a45-8dcf-7ba49ca26457	15
4e7d299b-79ee-4cfc-a911-f610d71266bf	15
4e7ecdd4-7773-4d90-9315-6d991cc518a0	999
4e8100c7-5eef-4f12-a567-78cab74d98b6	3015
4e822c11-532f-444a-8452-e4c952c64d90	5491
4e862406-281b-404b-bab0-ff89ef01c126	15
4e8c1a4f-e2d6-4da5-91e8-4ee03a626dfb	5373
4e8d8106-38ce-4ffe-9de3-a0cb713690d5	27
4e93ff9c-1d53-4e06-ad03-3165583fe752	3965
4ea213e5-637c-49fe-a34b-e7a3d143e559	3016
4ea5ef75-37dc-482a-9801-0c7906f386d6	20
4ea6def3-b239-477e-8636-29b3b0f7b439	25
4eab087d-e98c-4f7d-aad2-76bf59df8f0c	15
4eb07c09-62e4-4cc5-a541-7ed77d2d1e97	2568
4eb42df3-8475-4a79-b779-38ec1a6beae3	3015
4eb8e5f2-a44d-418a-88cb-50bbd4eafc9f	20
4eba7cad-0db6-44b5-aefd-41a781d79a08	30
4ed03507-3ae3-41a9-9d71-11592eaef2f9	958
4ed1a23b-8a15-483b-91e1-717bfdb873a3	3016
4ed7a9ad-7402-4940-bb68-75e7dfa0840d	20
4ee4a9eb-b060-486e-87ee-4af7574fee58	4008
4ee67759-eb13-4f70-b1d2-4bab82c5ce06	1310
4ef1f7b2-ecf1-426a-ad79-8854acd5f03a	25
4f02e119-38bc-450a-a03a-23ac626cd7cf	884
4f04d2fc-648c-447c-97f4-0d9c4a3043db	230
4f04dba3-35e8-4859-ba30-1223d5703e81	874
4f05c412-37b3-474c-85b5-842f970e51e6	265
4f1ceb82-64cd-4355-92b7-a79ece0960aa	13
4f213839-bf28-4748-af29-3305cab3dd89	13
4f22c7fb-390e-4112-a394-42ac8279db6a	1870
4f27e9cd-1695-4b18-8232-bbef8aecbfde	3015
4f2a7838-a083-4935-abd7-a1ca6059cde2	5491
4f2fb372-392e-4182-82f5-553b27c2647f	3015
4f312d69-8d6d-420d-8c46-7fc9f811d983	13882
4f326a47-5a1b-41aa-920c-8937f511af1e	34
4f41fa93-73ad-43e6-8116-32f7d91142bd	3016
4f4ebbfc-d640-4a0a-84d9-4603f813c8b8	4005
4f576549-9e00-4470-b1d8-19a64f760319	915
4f582fe5-a7c1-43e4-a1fe-9a3919324058	3016
4f5d0ce0-06d9-4196-832f-8c0815144c92	2531
4f6c1442-1d7a-48d8-9707-901c05fe6a24	3016
4f6c9ba7-447e-4c2c-a7fb-f9cf65d071e3	3998
4f7176cb-024c-492c-a4a3-6af207713dfd	11166
4f776104-11f5-4d9f-ad20-66bd9a34caf0	1062
4f7b03e9-475d-40ab-941b-5d5a2b26e4ea	3016
4f8547b4-7ea2-4b2b-b86c-3f0bd213b409	34
4f979f28-f28a-4534-97e4-114da660af1b	23
4fadb9e1-b4a4-4bba-8022-5784582cde64	3016
4fb71125-0fbc-4423-829e-b6debf7b1e80	3016
4fba77c2-a87f-4dbd-bfae-32325180e04f	23
4fca4962-c995-428f-a6c0-1555f5616348	3016
4fd0bb3b-2233-41ca-9100-f6375ddf59b7	15
4fd1c279-8d3d-478c-b430-2b7166354ea8	15
4fd56989-108e-478b-85de-7e137d1f2030	13
4fdad8ed-8364-407b-a601-19f9338ec5fd	4427
4fdf0314-171f-4ac6-afb4-8ef56e6af79b	3015
4fe4adda-ad89-4e44-854f-a0fb05b7687d	3015
4ff5a288-6dec-4d3c-a35c-62f1be6e778d	283
5002ab3a-e279-4bfc-99ac-699ce482c6e0	3016
500f6ca7-7ea8-48d8-81c6-466143c68cf0	4024
501305fb-e26b-4a8a-8eb2-d9ea05d21414	3016
5021511d-d19d-4c5c-8dac-c16c8603e082	13
50341586-7dca-4842-ad2c-8a2d40870cf2	20
50374cfe-b9c6-4122-9943-820dd0faf655	2385
504ba12b-95dc-4b52-8dc9-22d14b7337c4	25
5050cabc-66aa-47de-a5ba-a0896852b604	20
5059dc08-0a89-45a1-bf8a-af29fc35c9f7	3015
5079a1d5-cb3c-4425-bed0-872bef8780c3	180442
507f2cfa-6bc4-4d22-94d4-0e66b333cf19	3954
50801a75-78a7-4ba4-89ad-b4071423c705	2905
50855222-011a-4e33-a1aa-d1ca079e71cd	2715
508716ef-4dda-4c20-aeb2-39c75984676b	13
50953f8a-c17c-4431-9a47-0d1f26c6213a	15
5097dc2b-2c62-4a14-ba3d-6ac02cb518fe	1335
5099198e-4058-46fa-9032-f8f6d1622afc	15
509cba28-af12-4089-8a67-c976eb48e2c3	3015
50a50a65-a923-4112-a037-495ab52d49c9	15
50ad2ede-479d-46bc-95f1-6cf9038385f2	3015
50af2f64-4383-48de-8b61-3e9c4f4379d3	25
50b22abb-14f4-42e7-ab22-09f35c17df6f	1017
50bdf43c-a87c-4d88-8e02-91c2e9b70faa	20
50d28604-310d-4fbf-9fa9-d7dbd46e8207	2774
50e04c95-dbff-4c95-8df2-10986ff4aef9	20
50e57e2c-ef21-44f7-b574-224998bcdb36	3016
50ec83c8-9f79-4211-93c3-d74274782df4	15
50edc583-c623-4275-bdc2-5785fc0b5621	15
50eea2fb-baf8-4d3f-a8c2-64d5dfe90e51	20
50eecc7e-796f-4fb2-9695-1fe4ecc35981	1058
50fad50a-dd90-4982-968d-c3f357cced87	37451
510106a9-3c5d-4587-9594-9b31712dc33e	3015
511e9129-ff3e-4617-b92c-98c6889cf477	30
512a4b8e-e078-4632-b67d-bf4acfdf2cf8	485
512c6dc8-7436-4a4c-a3fb-592c9574dda1	15
512e9d78-da70-4b57-bbd6-7e08ca491bd6	3015
5131bc0b-19c4-47ac-bdca-fa25c9eddae3	6654
5135e641-905b-4d2b-a74e-2659155af0ef	20
513ae38a-6e44-49d8-8507-a70002b21b04	4025
513faab2-b585-4102-a99a-5a7d7cfc5bc3	21
514f4421-d532-459e-b7bd-36765ae4cdb0	991
516220cb-e245-42fb-841b-c24739c181e9	3014
516a508b-fde1-4dec-806d-ed095b1f5e59	3015
517cc3c7-7796-4842-94db-1c8f1897d168	15955
518079c5-76f5-4d87-be82-d6a660717708	18195
51886189-80aa-4f6d-9aeb-a4a68657d163	13
51896875-1524-441a-9d6b-a9f689c7b623	4100
51931c1e-de36-46d5-a87a-ceecf4842c79	15
519a6866-befc-4598-86fe-9236ddc1bd59	3016
51a5d033-4bb6-453c-97bf-09d48bed2018	23
51b3e2a4-92f9-454f-9b57-17f1e7b1cffa	15
51c98697-872e-4378-8ee2-7fef005a5b64	26
51cc0f1b-546b-410f-a999-d4f1a9f266af	1027
51cca763-832d-4ff1-bc75-253fdc4eae99	3019
51d174b6-0e9f-4172-b51e-1c783a623f6f	184627
51e822d5-aae7-405a-a5ee-ea64bb79d270	3016
51ecb09f-e516-4dcc-9bfd-5cb227c67114	15
51ef0d74-e494-4f38-a090-5ed185561dc6	3016
51f4faa2-4a76-44d7-8bb0-34d3f36cc98e	20
520dc5a6-df0b-41f0-91a2-44dca38cc594	5223
520dcd6c-b23a-4506-b90e-89b8059de05d	3016
52313a03-345e-4be2-9106-7a1f8e7604c8	384
523a05c7-d9b9-407c-93a0-f100a01935db	20
523c08a1-8e4e-4f64-8732-5d9f476e8ad2	300
523de7ed-9c68-4b25-b587-7d0590b87ba7	19694
523edbde-a339-48ba-8e38-cbd97e394081	17
5242ead8-a6d2-40d6-a53b-867bc9dcb73c	20
524ae53f-9905-4ecf-950c-e0884d8073cc	72208
5252ef09-7d13-4cfb-9ba4-371562878cf9	18
525f4564-2c32-453b-907c-b07e9b40d993	13
526252f5-067c-4906-af51-2810ea56abb3	30
5264247a-0341-4331-b559-65859ca8acac	15
5278171b-ce99-4cee-818e-c7236fd26c95	2861
5279b3b2-24d7-4942-93e1-1281fdd63957	1036
527a69b2-7683-40dd-891f-a4d1b11ff5b0	3015
52832dc2-36a6-405c-9ce3-58eaad97a55c	889
52898c14-3aec-448d-9482-8d08d6e40af5	3016
528a6a1b-e8c3-429e-95db-c841e3bc279b	3024
52921933-b67c-45cb-81f2-5e46e2c83407	22
52928096-190b-459d-8bc1-af857ecc31cf	3016
529e40ad-c4e2-418b-a0c1-bd3b565eca17	251
52a690bb-5a6d-40b4-89f1-e2a46d119cd9	470407
52a6d863-8ba4-45ef-b859-ea862e242432	13
52b458c3-d797-47e9-a56e-bdf242eecbfd	3016
52bd27f9-f5b4-4fdb-9e83-cdbe29b89e22	2835
52c125eb-8536-4198-96c5-9c518655ddb1	13
52c7b2b2-45ec-46c3-bb63-50f188ca799a	9479
52d0c34e-87f2-4164-97e5-fba252f03bc5	3016
52d9c59b-4107-4505-8c53-f91f32d94640	14089
52dbd0a6-228d-480f-99e9-afe3b4f24ae2	1086
52ea00d1-ecf6-4417-bb8d-41cf4549158e	16
52f17afa-a35d-485c-ab7a-f980b31c56e7	3019
530ce725-e031-4b0a-99f8-92f57202b58d	16009
531ee822-db04-4c57-9bc0-8e20ae502b10	3016
5322a37d-cfa0-4bf6-9c81-e12c0b83c276	15
5325bd21-ce48-472c-b9a1-cac3ce3ab506	2559
53261864-76cb-4438-9c62-d9c4bb8e6162	5372
533ea21e-8a16-4fde-9353-21e208a4c663	218
53422bba-b331-4c57-9e41-c922f5b738c1	3015
53438f6a-0979-440d-82d7-7f6c23fc9997	15
5353b421-a659-4727-950e-239e8eece16e	3016
535425f8-5254-4739-a9cb-057516078c89	15
5369ef7b-2973-415a-b94d-49c0cc00812f	13
536ca15c-f452-47af-9f41-649ab9d91fa9	20
536d2247-993e-4ef6-a76d-72a9d54e93b1	3015
536fc1ea-5893-4737-975b-42bde6be81c1	15
53755a7b-90b4-4ffc-99b8-42d7f9d6798b	3972
537789b8-579d-45c2-9f03-fc4a80361f06	20
537a02a9-e894-4965-805b-4b3a5edb6266	1004
5380fa58-2fe0-4789-a485-7e4353451069	13668
53926996-ed6c-4101-a34d-a5d82d83d966	5566
5397fc53-ae6d-4ad5-8d2d-1c0b0da46c2e	3015
539ae7cf-bd6a-4277-b445-6ad04b733339	4006
539dbaff-96a5-4f36-9fac-5ae56ce7a417	3974
53a6365a-5bec-45cc-8f08-734141c5b7ac	3015
53abadba-93d2-4e85-ba08-07515d8cc89f	805
53ba8359-1512-43fb-a584-9e9c95ae1b2f	24
53c7bef8-b223-4fa6-9e31-61a85e66d818	3016
53d2f077-9624-4ed8-8c95-3a75182ae3f4	23
53e11cf3-716f-447d-96bd-a7b99ea545b7	15
53efe79c-a9fc-4450-90bc-719cbc4ad1b3	2656
53f84e71-1d9b-4f64-9f1a-6c883ea462e7	4001
53f96f2d-4427-43df-8be3-d38b7b4fd24a	998
53f9f9db-abee-42b1-9b1c-40e64cfb215f	3015
540ee4e2-212e-47f7-ba59-449cbe55a132	15
541905c3-4556-4c1b-a0ae-c32f79c5d9e6	13
542181a9-d9fe-4267-9bdc-8c900bb89d55	15
5423b357-a907-45f0-94a4-9e0b65e72812	3015
542c042b-73ba-4e9c-95a8-4283ee2ded58	4077
54456479-6463-447a-ad4b-57c15ceee025	4045
5446ec43-f6d5-40ed-87b3-a2c32b9b819e	35095
544d0d77-5e44-4d6c-b2a5-9c6154cc5fc0	3015
545283e8-79ca-47d9-82aa-ec653c7c8690	20
5456b329-ed41-4165-b934-eabf0cfc6db7	3016
54621c35-4bb9-4256-bff4-17a4242138f3	24
546724eb-5fbf-4b84-a96c-41c00b0c1d07	39212
546889c3-096d-4d41-8d05-8d0a9e22dd81	15
546fe89e-ecc5-4d51-af1e-958297460a12	1014
54706782-fc0c-44a2-8ac3-9ea22266ec31	13
54756626-24e7-4180-8661-dcae14f311e1	5593
5477203a-a5a9-4265-b0e1-174a7ec862b1	1345
54781040-43cb-4753-8848-4108a30864eb	3016
5479fcd1-1e77-4c8f-bde2-9b603b4df42d	14283
547b2a81-70b0-45fd-a997-78c76c5b1d77	16339
54805a8c-aa30-4922-8b62-ffda9933bcd1	22
5481f96b-5146-4ec8-a43a-c09ebedc6805	3016
5484e198-2b52-469f-8ee6-e525fc731a53	15
548b7a8e-3ce4-494c-ac56-f45d904a16ee	34199
548ba55a-371d-421b-bcc4-0f31401e4786	1824
548bdc45-34fe-4e87-aa7f-473d6b451f66	4002
549199f9-133f-406d-b170-fd6f5c89d986	1343
54997646-fa45-436d-a1b1-0d4ddb3fa25c	15
54a58101-fb55-4fac-97d9-342c09e5ff19	20
54a5c3b2-1a18-407b-a603-3e740d5443e8	3016
54b15556-86f0-49cc-9f4d-4bf0924b99b3	68
54b83fa8-ff7e-4802-93e0-1e635a11a795	3016
54b9d945-2e02-4838-be11-d356316ba39c	22
54bc4997-817a-4653-9381-87f10ddd7e4a	258
54c64db8-002b-4705-b60a-8a30f61c01d6	36
54cb2291-76e1-41a5-974a-9bf3085ef16d	15
54cd138a-f468-40e7-b382-6ff5f0b8bff5	15
54d0b6f8-1bd9-4c14-a9a5-7c764db55c85	26
54d11493-1a2a-4eda-a75e-a2b1610fc8c5	20
54d6f220-d804-4a7c-945b-deb492728e63	14000
54d9be3e-ca54-42ea-89a0-0f2aa106b644	2354816
54de9cee-4fab-4109-9e81-196398028203	3016
54e1d761-16ad-48b6-ab66-d03e4ae08459	3016
54e62dfb-20c3-4fd3-9d63-48bdd4df3f81	1047
54fe429f-623a-45c1-bafb-fa41f955baa0	15
55024433-4488-4ca8-ba18-fbac73cb7944	3015
550de7b9-6e1f-4c0e-b8b9-61c952b86b30	3016
550f7f25-5639-4999-b69a-7594b553092b	3017
551049fe-cb91-4de4-8445-f63144f1c482	22
5511b1f1-a8c8-4e19-b05e-98a2b6933279	3016
552431b9-0fc6-4c40-8b3a-af52e1658869	979
5527c1cd-af12-4ff5-8e49-0e5094520489	17904
552b544a-148b-47eb-ad72-706089c84884	3015
552bab6b-fa3e-44ad-9e9e-cdae8abe6bff	3015
55409c1d-6e25-4d9a-bb6f-1c0ea8ebd0de	3016
55506680-213d-4615-abb2-d5194587e39b	2103
5558894c-ca2c-415d-a08d-206792f3e9e9	989
556281a8-2aa4-4745-9faa-d4fe7bd5f6e2	1450
55639c0a-4b33-494c-aefd-a814a6666ecc	3016
5566c76d-cb6c-449c-b396-0d80bd726c49	2230
5568e689-7068-404e-8f68-7613bb8a0896	15
5569414f-7548-45e7-8651-46836652a5e5	23
